Crop,Date,Variety,State,District,Min Price (Rs-Quintal),Max Price (Rs-Quintal),Modal Price
Turmeric,20-11-2023,Bulb,Andhra Pradesh,Guntur,9700,11200,9950
Turmeric,20-11-2023,Finger,Andhra Pradesh,Guntur,9950,11200,9950
Turmeric,20-11-2023,Bulb,Andhra Pradesh,Cuddapah,4038,5659,5659
Turmeric,20-11-2023,Finger,Andhra Pradesh,Cuddapah,5869,9512,9512
Turmeric,17-11-2023,Bulb,Andhra Pradesh,Cuddapah,4488,10300,9312
Turmeric,17-11-2023,Finger,Andhra Pradesh,Cuddapah,5155,10112,6212
Turmeric,17-11-2023,Finger,Andhra Pradesh,Guntur,10100,10230,10230
Turmeric,17-11-2023,Bulb,Andhra Pradesh,Guntur,10230,10240,10230
Turmeric,16-11-2023,Finger,Andhra Pradesh,Cuddapah,9289,10489,9912
Turmeric,16-11-2023,Bulb,Andhra Pradesh,Cuddapah,6775,10389,9999
Turmeric,15-11-2023,Finger,Andhra Pradesh,Cuddapah,8900,10470,10152
Turmeric,15-11-2023,Bulb,Andhra Pradesh,Guntur,8900,10650,10050
Turmeric,15-11-2023,Bulb,Andhra Pradesh,Cuddapah,10000,10000,10000
Turmeric,15-11-2023,Finger,Andhra Pradesh,Guntur,8900,10650,10050
Turmeric,11-10-2023,Finger,Andhra Pradesh,Cuddapah,6200,10262,8512
Turmeric,11-10-2023,Bulb,Andhra Pradesh,Guntur,8400,10000,10000
Turmeric,11-10-2023,Finger,Andhra Pradesh,Guntur,8400,10000,10000
Turmeric,11-10-2023,Bulb,Andhra Pradesh,Cuddapah,3698,9862,9722
Turmeric,11-09-2023,Finger,Andhra Pradesh,Guntur,9750,9750,9750
Turmeric,11-08-2023,Finger,Andhra Pradesh,Cuddapah,3219,10950,10250
Turmeric,11-08-2023,Bulb,Andhra Pradesh,Cuddapah,6200,10212,9922
Turmeric,11-07-2023,Bulb,Andhra Pradesh,Cuddapah,8539,10000,10000
Turmeric,11-07-2023,Finger,Andhra Pradesh,Cuddapah,5100,8699,8699
Turmeric,11-06-2023,Finger,Andhra Pradesh,Cuddapah,4119,10152,9680
Turmeric,11-06-2023,Bulb,Andhra Pradesh,Guntur,8600,11200,11200
Turmeric,11-06-2023,Bulb,Andhra Pradesh,Cuddapah,3409,10239,9862
